movieId,tags_text
7453,jared padalecki
7454,big budget moronic kate beckinsale my dvds hugh jackman atmospheric eerie flashy frantic goth tense vampires heroine in tight suit saturn award (best music) gothic steampunk monsters werewolves very good
7456,argentina =============
7458,based on a poem big budget homer gfei own it sean bean lives sean bean makes it.  the others are okay.  when are they making the odyssey with sb as odysseus? library on dvr brad pitt orlando bloom wolfgang petersen action classical studies based on a myth nudity (rear) travesty eric's dvds eric bana watched 2006 epic war subgenre:sword and sandal sword and sandal owned tumey's dvds myth clearplay r peter o'toole excelente
7459,brazil south america prison very good gefaengnisfilm tumey's dvds
7460,black and white bill murray divx hulu 01.02.05 bibliothek seen deadpan talky wry 3.5 jim jarmusch atmospheric minimalist betamax dvd-r dvd-video hw comedy
7474,homosexuality less than 300 ratings
7478,cambodia concert history movie about a movie movie business r spoken word bechdel test:fail style:monologue
7479,world war ii oscar (best actor) less than 300 ratings
7480,gene hackman not corv lib
7481,based on a book adapted from:book friday night movie star trek connection alien aliens enemy marooned stranded war wolfgang petersen massacred the book
7482,national film registry bruce lee robert clouse kung fu martial arts forceful heroic mission rousing tense visceral eric's dvds nudity (topless - brief) divx1 england martial arts flick betamax clv
7483,the best of walter salles road movie
7484,rock and roll cried their way to the bank criterion concert hell's angels murder rolling stones san francisco violence music documentary
7485,japan criterion affectionate gentle humorous yasujiro ozu tokyo
7486,1990s abroad addiction alone argentina astor piazzolla bar beaten bittersweet buenos aires butchery cooking drab frank zappa gay great use of music jealousy last tango in buenos aires latin rhytms library vhs loneliness male nudity male prostitute melancholy on the road on-off relationship partially black and white passionate quarrelsome restaurant second chance sex scenes smoking soccer some elements of a road movie starting over tango waterfall wretched atmospheric
7487,ohsoso 1930s based on autobiography bohemian life cinematography erotic lesbian see: frida sexual discovery the first film to receive nc-17 rating writer's life boring high class porn no plot one sex scene after another people who think sex is love stereotyped roles too long totally unbelievable characters bibliothek writer nudity (topless - notable) sexy uma thurman nc-17
7488,inspiring less than 300 ratings
7489,archives director-screenwriter germany holocaust institutions nazis oscar nominee: foreign language (germany) pg-13 revisionism sentana filmproduktion pg13 comedy nazi
7490,french lesbian love story bibliothek not seen
7491,ratingzone top pick
7492,christianity george a. romero john amplas legend suspenseful tom savini vampires
7493,multiple personalities oscar (best actress) joanne woodward lee j. cobb
7521,nudity (full frontal) nudity (rear)
7523,mimi rogers home invasion
7560,cold war futuristmovies.com frightening friends should see mutually assured destruction friday night movie henry fonda joseph mccarthy nuclear larry hagman walter matthau
7561,creepy disturbing dreamlike eerie fantasy lands fantasy life hallucinatory stylized tense less than 300 ratings
7563,dutch less than 300 ratings
7564,criterion erlend's dvds ghost story atmospheric eerie meditative melancholy stylized japan masaki kobayashi tatsuya nakadai
7566,available at cml in netflix queue up series to see 7n up (series) many interviews
7569,can't remember james bond gyrocopter 007 bond screenwriter:roald dahl 007 (series) assassin killer as protagonist murder owned sean connery franchise hong kong japan spaceships submarines 70mm
7570,james bond 007 bond 007 (series) assassin killer as protagonist murder rape setting:circus performance setting:train kabir bedi kristina wayborn louis jourdan maud adams roger moore franchise 70mm
7572,cancer emma thompson adapted from the play disability strong woman teaching
7573,james bond 007 007 (series) assassin killer as protagonist murder radio-controlled sharks remadeas:never say never (1983) remakeof:thunderball (1965) terrible bond owned barbara carrera bernie casey kim basinger klaus maria brandauer max von sydow sean connery 70mm
7577,criterion fanciful heroic mission light stylized whimsical ein zauberfilm von einem zauberer masonic messages
7578,filmaffinity top pick
7579,what's with the american accents??? jane austen on demand british classic adapted from:book author:jane austen adaptation ann rutherford edna may oliver greer garson laurence olivier mary boland maureen o'sullivan
7580,based on a book
7581,adapted from:book author:ayn rand classic libertarian
7582,bette davis remade as rich and famous
7583,less than 300 ratings
7584,hepburn and tracy marriage national film registry bibliothek starring:hepburn and tracy afi 100 (laughs)
7585,venice criterion italy janus 50 romance dvd-video katharine hepburn hw criterion
7586,forceful ominous stylized sweeping tense dutch
7587,reflective library vhs criterion legenda pt-br erlend's dvds atmospheric claustrophobic meditative stylized tense merde flat characters overrated slow
7613,set in st. louis hw drama
7614,rogers and hammerstein national film registry musical eddie albert gene nelson gloria grahame gordon macrae shirley jones movie to see 70mm
7615,homosexuality lesbian
7616,a classic atmospheric disturbing menacing paranoid raunchy sexual nudity (topless - notable) murder plot:making adult/pornographic films plot:romance during porno shoot watch the credits brian de palma betamax dvd-video
7618,robert downey jr biopic in netflix queue drama based on a true story nudity (topless) nudity (topless - notable) biographical character based on real person:charlie chaplin topic:charlie chaplin biography changed my life charlie chaplin
7619,blindness deaf oscar (best actress) oscar (best supporting actress) exceptional acting andrew prine anne bancroft inga swenson ii patty duke victor jory afi 100 (cheers)
7620,less than 300 ratings monologue
7624,high school prep school school drama k movie cute boys
7625,less than 300 ratings florida film festival winner florida film festival winner special jury award for narrative filmmaking 1999
7626,blindfold
7636,brian de palma
7637,creative block culture clash filmmaking irreverent light quirky reflective satirical stylized work ethics wry
7645,less than 300 ratings
7646,stephen king
7647,actors and acting adapted from:play setting:theatre topic:theatre
7648,san francisco
7649,sci-fi space station bruce boxleitner michael vejar based on a tv show tv
7650,erlend's dvds vincent price atmospheric bleak claustrophobic disturbing menacing visceral dvd-r
7675,less than 300 ratings charles laughton margaret o' brian robert young
7697,less than 300 ratings
7698,bibliothek dvd nuclear disaster films betamax afi 100 (thrills) sven's to see list
7699,fake documental
7700,in netflix queue library imdb top 250 erlend's dvds janus 50 forceful gritty moody tense criterion classic existential french tumey's dvds golden palm dvd-video
7701,lame sequel drama london elias koteas john travolta kirstie alley olympia dukakis twink caplan
7702,less than 300 ratings nuns
7704,chuck norris menahem golan
7705,hepburn and tracy sports starring:hepburn and tracy
7706,marx brothers highly quotable afi 100 (movie quotes) facebook rec classic marx betamax dvd-r dvd-ram still funny
7708,devil's bargain interrelated sketches men disguised as women nuns(scene) dvd-r
7713,sexuality national film registry erlend's dvds bfi classic val lewton remade betamax
7714,king arthur adapted from b'way vhs richard harris vanessa redgrave 70mm clv
7720,literary adaptation erlend's dvds easygoing humorous lavish light rousing witty swashbuckler
7723,chuck norris
7725,michael caine steven seagal really bad
7728,adultery dad's in the courtroom see also:the postman always rings twice tumey's dvds
7730,nostalgia
7742,wierd inner thoughts of a bull terrier easily confused with other movie(s) (title) narrated sentient dog
7743,vhs 70mm betamax
7745,owned
7748,in netflix queue cerebral enigmatic lovers on the lam lyrical quirky reflective star-crossed lovers stylized witty facebook rec vhs
7749,john biting class differences crime sprees crumbling marriages fighting the system frantic irreverent literate nightmare vacations political unrest satirical stylized wry french new wave
7756,13th century baby killing battle history ice janus 50 propaganda russia criterion dvd-video
7757,based on a poem dvd greek myth classical studies sword and sandal tumey's dvds
7759,cathartic culture clash deliberate earnest fish out of water intimate meditative stylized unrequited love writer's life
7761,bibliothek
7762,intelligent spy espionage book book was better
7764,vhs
7766,shakespeare macbeth criterion kurosawa dvd imdb top 250 akira kurosawa erlend's dvds 16th century adapted from:play ambition archery atmospheric betrayal foggy forest ghosts grim japanese playwright:shakespeare prophecy setting:japan studio:toho bleak forceful literate stylized japan toshiro mifune
7767,italian beautiful death italy sardinia moviepig top pick bittersweet doctors and patients earnest nostalgic poignant political corruption political unrest sibling relationships sweeping unrequited love great ratings from new yorker critic- denby ================== r great dialogues historical epic jan/feb 2007 simply beautiful
7769,16th century better than expected buddhism civilians at war combat strategy compassion-stirring despair female warriors fight for freedom freedom funeral customs furious hereafter historical last resort military superiority should be linked with war movies such as 300; braveheart; talvisota siam superior numbers of burmese soldiers vs. one village survival sword fight village
7770,based on a book pirates
7771,oscar (best cinematography) oscar (best supporting actress) oscar (best art direction - set decoration) greece macho culture realities of life un-western culture
7773,dani2006 to see high school violence owned r at rogers video ummarti2006
7775,r
7781,hollywood corn easily confused with other movie(s) (title)
7782,jungle rifles
7786,movielens top pick in netflix queue musical florida film festival winner florida film festival winner best documentary feature grand jury award 1999
7787,biography true story world war ii less than 300 ratings based on a true story? biographical? history
7789,9/11 terrorism library
7790,less than 300 ratings boxing classic animation betamax
7791,1.5
7792,cinematographer:gordon willis in netflix queue erlend's dvds
7802,dvd-r forceful gritty ominous tense visceral adaptation gangs war
7808,70mm
7809,fathers and sons filmed in puolanka (finland) real-life married couple the couple is also married off-screen women during wartime women's auxiliary corps (lotta) world war ii finnish
7810,watch based on a tv show tv scifi
7811,based on a tv show tv sci-fi
7812,watch based on a tv show tv noise in space
7814,cavalry charge history orson welles christopher plummer rod steiger 70mm
7815,suburbia
7817,cerebral fanciful forceful hallucinatory tense whimsical hot pants sean connery esoteric plotlines surreal sexually leaky violence
7818,swiftmobile less than 300 ratings black and white british british comedy classic comedy comedy
7820,medieval religion dramatic irony erlend's dvds ingmar bergman janus 50 austere chilly death of a child disturbing obsessive quests out for revenge somber stylized tense criterion oscar (best foreign language film) dvd-video
7822,less than 300 ratings
7826,subscription
7827,corporate espionage clearplay r gadgets lucy liu twist ending
7828,less than 300 ratings 'and when the germans came over the ridge they suddenly went blind!'
7831,nick and nora charles nick and nora charles (series) classic
7832,nick and nora charles detective movie nick and nora charles (series) classic
7833,nick and nora charles nick and nora charles (series) classic
7834,good nick and nora charles nick and nora charles (series) classic comedy quirky
7835,nick and nora charles nick and nora charles (series) classic
7836,oscar (best documentary feature) rock and roll national film registry erlend's dvds catchy score inspiring music? francis ford coppola 70mm
7837,vhs
7839,playlist less than 300 ratings
7840,afi 100 (cheers)
7841,frank herbert based on a book can't remember jonossa literary adaptation adapted from:book author:frank herbert
7842,based on a book frank herbert adapted from:book series author:frank herbert dvd culte sf
7843,soccer german movie weed college kids coming of age germany hiv limbo pizza tourette wuerzburg not at library
7844,lesbian jet li martial arts
7845,gfei own it
7846,gfei own it fun monster silly unrealistic
7847,less than 300 ratings
7872,virginity less than 300 ratings
7881,scary movies to see on halloween tumey's dvds zombies
7882,vhs
7883,val lewton sven's to see list
7884,less than 300 ratings 1
7885,hammer film productions nudity (rear) nudity (topless)
7886,hammer production gothic vampire
7888,broadway library vhs
7889,sam peckinpah earnest earthy elegiac reflective too much singing tumey's dvds wired 50 greatest soundtracks
7891,based on a book last man on earth vampire zombies adapted from:book another adaptation of _i am legend_ author:richard matheson matheson tumey's dvds i am legend remade vhs
7892,anti-hero misogyny crotch ripped off
7894,erlend's dvds sergio leone dvr tumey's dvds
7895,sam peckinpah biting cynical forceful gritty irreverent nothing goes right obsessive quests visceral less than 300 ratings
7896,national film registry sam peckinpah 1890s brothel brothers california mining redemption runaway scope shooting usa film registry wedding affectionate atmospheric autumnal elegiac nostalgic old western tumey's dvds
7897,library sam peckinpah atmospheric easygoing humorous irreverent prospectors and land rights quirky rags to riches rise and fall stories satirical success is the best revenge modernism tumey's dvds betamax
7898,sam peckinpah
7899,quirky tense vhs
7900,hammer production frankenstein gothic
7901,h.p. lovecraft scary movies to see on halloween less than 300 ratings
7912,less than 300 ratings
7913,eerie goth menacing stylized mario bava
7914,less than 300 ratings wanttosee
7915,adoption bird father daughter relationship father son relationship forgery gambling gay samurai great soundtrack great use of music homage library vhs martial arts massage mostly black and white ninja quirky red samurai slow motion stone throwing stylized sword sword fight tattoo water yakuza samurai fiction japan
7917,youth gone wild
7918,directorial debut less than 300 ratings anger brothers charles bronson family nebraska omaha sean penn directed viggo morttensen
7919,breakthroughs drinking gangs of japan gangsters saving face tuberculosis have but not seen japan yakuza akira kurosawa toshiro mifune
7921,betamax
7923,less than 300 ratings
7924,in netflix queue library criterion akira kurosawa ballistics baseball black market bleak firing range guns heat wave japan mass transport police rookie cops seen 2006 small-time crooks toho tokyo atmospheric moody obsessive quests tense toshiro mifune my dvds sven's to see list
7925,kurosawa in netflix queue 16th century gold greed hiding place library princess samurai criterion imdb top 250 akira kurosawa erlend's dvds light rousing visceral divx star wars but a million times better toshiro mifune related:star wars 'is that what he called it?' don't remember watch again movie to see japan sven's to see list
7926,in netflix queue criterion imdb top 250 based on a book bleak business businessman chauffeur disturbing ethic japan kidnapping kurosawa police toho yokohama deliberate can't remember movie to see akira kurosawa tatsuya nakadai toshiro mifune
7932,new york city trains amtrak homeless independent new york sundance award winner train to see marc singer intelligent dj shadow 3.5 addiction documentary netflixbacklist
7933,marx brothers
7934,black and white mockumentary woody allen psychology erlend's dvds fake documentary 1920s 1930s new jersey psychiatry satire related:technique:forrest gump 4 parody
7935,not available from netflix ingmar bergman
7936,erlend's dvds ingmar bergman austere biting bleak crisis of conscience crumbling marriages disturbing political unrest
7937,haunting childhood desire escapism faith trilogy hotel illness jealousy longing lust masturbation nudity (topless - notable) quiet seclusion selfishness/unselfishness sibling relationships train vacation variety show vertically challenged people very little dialogue wartime bleak disturbing downbeat gloomy ingmar bergman
7938,complaints faith trilogy love priest renunciation secularization of the church self-hatred suffering suicide unbelief village widows/widowers atmospheric austere bleak cerebral deliberate gloomy meditative ingmar bergman
7939,dysfunctional family faith trilogy god incestuous mental illness atmospheric bleak deliberate reflective ingmar bergman oscar (best foreign language film)
7940,not available from netflix bleak deliberate disturbing goth menacing ominous out for revenge small-town life tense ingmar bergman
7941,ingmar bergman bergman comedy scandinavian summer updated classics erlend's dvds affectionate light literate lovers reunited lyrical summery vacation romances wistful witty
7942,erlend's dvds ingmar bergman
7943,ernest hemingway easily confused with other movie(s) (title) national film registry adapted from:short story atmospheric author:ernest hemingway bechdel test:fail black and white bleak detective filmaffinity top pick gloomy gritty hit men insurance moody murder oscar nominee: director oscar nominee: editing oscar nominee: music - score - drama oscar nominee: screenwriting robbery seen 2008 setting:diner setting:new jersey setting:philadelphia sport:boxing theme:crime gone awry theme:dishonor among thieves theme:femmes fatales theme:haunted by the past crime gone awry dishonor among thieves femmes fatales haunted by the past
7944,based on a play mexico tennessee williams
7946,less than 300 ratings
7947,alcoholism classic typical john houston
7948,not available from netflix brad dourif atmospheric cathartic cons and scams downbeat poignant quirky religious zealotry satirical southern gothic visceral
7949,jonossa less than 300 ratings
7951,based on clive barker's novel cabal
7952,tumey's dvds
7959,exploitation drugs my movies
7976,edgy to see disturbing in a bad way teenagers owned 3 white trash
7979,criterion sven's to see list
7980,world war ii war best war films sean connery classic history robert redford 70mm nostalgia
7981,divx police undercover cop imdb top 250 confrontational gritty menacing slick stylized tense netflix watched 2006 better than the american version hong kong tumey's dvds r inspirational tony leung mifan! need to own corvallis library
7982,atmospheric claustrophobic creepy deliberate eerie goth lyrical tense
7983,show business brilliant erlend's dvds woody allen betamax dvd-video
7984,alternate universe gory h.p. lovecraft lovecraft bdsm lovecraftian mythology mad scientist
7986,can't remember
7990,erlend's dvds the ramones wired 50 greatest soundtracks my movies
7991,scifi cult campy cynical grim humorous quirky satirical upbeat david carradine machine gun joe sylvester stallone dystopia cars betamax
7992,less than 300 ratings
7993,scary movies to see on halloween less than 300 ratings dvd-r
7994,scary movies to see on halloween erlend's dvds
7995,motorcycle
8003,scary movies to see on halloween erlend's dvds
8004,vhs
8007,netwatch
8008,adapted from b'way clv dvd-r
8010,icky race
8011,politics archive footage enlightening nr history outsiders rebels social message
8012,bad-mouthing protagonist childhood cycling dream sequence dreams fathers and sons friendship gambling guardian hitchhiker library vhs mothers and sons motorcycle road trip searching see: tokyo godfathers summer vacation surreal tattoo unlikely friendships wry japan takeshi kitano kitano road movie japon millenial foreign comedies to see
8014,buddhist scenic bittersweet character driven great photograpy atmospheric ki-duk kim in netflix queue atonement cat episodic insularity isolation lust monks seasons seclusion sex scene snakes compassionate deliberate reflective visceral wry buddhism coming of age culture clash japon paz
8015,based on a book adapted from:book
8016,tivo cars sam peckinpah sven's to see list
8017,less than 300 ratings old
8019,remade atmospheric
8024,nashville
8025,russian
8033,caper in netflix queue veja audrey hepburn audrey peter o'toole hugh griffith not corv lib
8035,dario argento
8039,parody colorado spoof affectionate easygoing goofy humorous light prospectors and land rights satirical sheriffs and outlaws comic sidekick
8042,national film registry martin scorsese bibliothek catholic tumey's vhs need to own
8044,national film registry tumey's dvds
8045,dvd don cheadle vietnam war vietnam
8056,less than 300 ratings
8057,based on a play tennessee williams oscar (best supporting actor) less than 300 ratings
8062,gay religous serial killer jeremy renner murder
8068,oscar (best foreign language film)
8069,70mm
8070,not available from netflix like an udssr film but good
8092,based on a book brian aldiss adapted from:book author:brian aldiss gothic
8094,in netflix queue violent spencer tracy is the best thing about the movie! classic
8117,less than 300 ratings mafia anti-hero heroic mission
8118,chuck norris
8119,netwatch blues deal with the devil betamax
8121,to-rent too see disk
8122,mst3k motorcycle betamax
8123,hanif kureishi london stephen frears less than 300 ratings
8125,not available from netflix national film registry to see oscar (best actress) oscar (best cinematography) usa film registry atmospheric dreamlike passionate poignant sentimental stylized afi bfi classic
8126,national film registry criterion atmospheric cynical paranoid quirky stylized visceral
8127,less than 300 ratings
8128,library boarding school wwii betamax louis malle
8129,vhs
8130,easily confused with other movie(s) (title)
8131,less than 300 ratings nudity (topless - notable) will smith
8132,dvd glam rock roman empire not rome or crowe boxing easily confused with other movie(s) (title)
8133,actor's life actors class differences class trilogy corporate danish families in crisis funeral hunting loyalty vs. betrayal management materialism merger nudity (full frontal - brief) nudity (topless) son steel mill successor suicide theatre work ethics workplace tumey's dvds
8134,aviation motorcycle pollution visual spectacle dystopia
8136,tumey's dvds
8138,mst3k
8140,military
8142,easily confused with other movie(s) (title) takashi miike
8143,courtesan literate elegiac lavish melancholy sweeping
8147,based on a book oscar (best actor) adapted from:book flowers for algernon medications dvd-r
8149,atlantis
8153,van gogh oscar (best supporting actor) tumey's dvds
8154,emerson must see members of the press italian federico fellini erlend's dvds crisis of conscience cynical lavish playing the field satirical sexy urbane wry il film perfetto tumey's dvds golden palm corvallis library 5 stars
8157,comic book dream sequence end of war girl library little red riding hood museum nocturnal post-traumatic stress disorder postwar riot sewer sewer/tunnel chase special forces volkswagen wolves world war ii anime alternate history oshii japan
8158,drugs cops
8167,swashbuckler classic pirates swasbuckler basil rathbone fencing
8169,cute spielberg
8183,in netflix queue tumey's dvds betamax
8188,not available from netflix literate poignant bittersweet elegant stylized sweeping criterion
8189,french surrealism sven's to see list
8190,dvd collection in netflix queue less than 300 ratings
8191,based on a play anne boleyn library british history england king royalty less than 300 ratings genevieve bujold richard burton 70mm dvd-r dvd-ram
8194,based on a play tennessee williams
8195,italian antonioni cannes:jury prize criterion deliberate enigmatic existential island janus 50 missing persons rome sicily meditative reflective stylized breathtaking dvd-video
8196,biting campy humorous irreverent sexual sexy silly vhs dvd-r dvd-ram
8197,french in netflix queue library narrated culture clash downbeat elegiac haunted by the past literate melancholy poignant reflective somber nearly perfect need to own
8198,fritz lang
8199,greatest movie of all time janus 50 atmospheric deliberate eerie elegiac lyrical moody reflective greed surreal kenji mizoguchi japan lays it on thick overrated dvd-video
8201,brazil christianity religion south america less than 300 ratings nudity (full frontal - notable)
8202,class differences play within a movie atmospheric lavish light lyrical less than 300 ratings
8206,less than 300 ratings fay wray glenda farrell lionel atwell michael curtiz
8207,assassination confusing if you haven't read the book i didn't find it confusing adapted from:book author:frederick forsyth avi buy frederick forsyth history dvd-video
8208,book remade based on a book adapted from:book
8221,less than 300 ratings
8222,vhs
8225,horror suspense zombie zombies tom savini remake
8227,less than 300 ratings
8228,classic not available from netflix kate heist adapted from:book author:dashiell hammett private detective don't remember watch again remade
8232,less than 300 ratings myrna loy william powell 4.5 k movie not available from netflix
8235,wonderful harold lloyd clock national film registry erlend's dvds j netflix silent movie to see on hold afi 100 (thrills)
8236,tcm less than 300 ratings
8239,luis bunuel janus 50 atmospheric cynical deadpan irreverent satirical understated wry criterion tumey's dvds golden palm dvd-video in netflix queue
8252,francis ford coppola new york city
8253,studio ghibli anime hayao miyazaki to see directorial debut bright stylized sweeping cast action adventure romance zibri studio japan vhs in netflix queue
8254,blindfold library johnny depp bibliothek not seen magic realism arizona desert eskimo vincent gallo surreal-panos beautiful music
8256,greta garbo 17th century cross-dressing women
8257,best war films oscar (best cinematography) history war world war ii wwii less than 300 ratings george murphy james whitmore ricardo montalban van johnson
8258,cult film troma
8260,21.02.06 bibliothek seen
8261,criterion altman disturbing surreal watch atmospheric deliberate faltering friendships hallucinatory meditative opposites attract reflective split personalities stylized women friendship's robert altman less than 300 ratings
8264,criterion compassionate earnest quirky wry bouvier family
8266,prince rock and roll wired 50 greatest soundtracks
8267,directorial debut werner herzog
8268,hit men remake bibliothek assassin assassin-in-training (scene) murder remakeof:la femme nikita(1990) assassins
8270,hairdresser library 1940's marriage obsession owned
8272,less than 300 ratings richard harris 70mm
8273,penelope cruz bigas luna javier bardem
8275,buster keaton in netflix queue library vhs dvd-video
8290,mst3k
8291,whodunnit
8292,akira kurosawa japan toshiro mifune
8294,less than 300 ratings
8295,criterion wasn't that human played by ice-t? ssh... i'm hunting human...
8302,less than 300 ratings
8327,japan melancholy filmifriikki movielens quickpick to see takeshi kitano love surreal deliberate downbeat intimate lovers reunited mental illness poignant star-crossed lovers wistful kitano
8332,mass murder/terrorism murder potsmoking children glenda jackson
8334,less than 300 ratings bruce dern john wayne 70mm
8337,u.s.s. kearsarge (cv-33) book some funny pissed off bogie scenes military erlend's dvds personality disorder courtroom mutiny bogart humphrey bogart ww ii
8338,convent religion library oscar (best cinematography) atmospheric claustrophobic compassionate disturbing lavish passionate reflective stylized criterion himalayas tumey's dvds dvd-r dvd-ram
8340,seen more than once prison clint eastwood don siegel dvd-r
8341,based on a book charles dickens dickens criterion literary adaptation based on book adapted from:book author:charles dickens poverty tumey's dvds
8360,parody talking animals animation dvd eddie murphy ogres funniest movies fable library antonio banderas cameron diaz john cleese mike myers computer animation fairy tale sequel sequel better than original smart animation well done dreamworks perfect the best animation movie good for kids redemption erlend's dvds eric's dvds negative humor watched 2005 dreamworks animation 4 comic sidekick father-daughter relationship fencing husband-wife relationship julie andrews cartoon funny (s)vcd own overrated seen more than once not as good as the first shakespeare oscar nominee sequels seen at the cinema disney
8361,unrealistic natural disaster global warming good looks over content climate fox mt weather propaganda enjoyed despite myself futuristmovies.com dennis quaid jake gyllenhaal roland emmerich unintentional comedy interesting post apocalyptic mark gordon productions eric's dvds watched 2006 dvd beautiful music day and hudson hollywood style library catastrophe snow nice movie formulaic ugh never watch again sientific fiction environment action adventure drama sci-fi thriller end of the world climate change bad plot silly typical boring simplistic stupid title
8362,basic values formulaic grieving guardian mourning oldschoolish prom romance upbringing cute and nice lutheran abigail breslin felicity huffman hayden panettiere helen mirren joan cusack john corbett kate hudson spencer breslin cute
8363,black disgusting snoop dogg so bad it's funny
8364,as bad as the title biopic black biography dvd-video
8365,age issues sexuality age disparity romance british character study death of a spouse dialogue driven easily confused with other movie(s) (title) mature motherhood mothers and daughters nudity (topless) older woman younger man siblings widows/widowers less than 300 ratings daniel craig
8366,directorial debut high school irreverent satire subversive own pregnancy religion overrated too much religion hilarious christianity evangelicalism teen pregnancy religious theme teen
8367,library if the director doesn't care 2 flesh out a film why the hell should i care what happens 2 the characters? haneke
8368,based on a book franchise magic harry potter dvd wizards broomstick alfonso cuarãâ³n fiona shaw time travel sequel childish daniel radcliffe emma thompson divx1 fantasy potter theater maggie smith hard to watch gary oldman witch alan rickman movie to see emma watson
8369,who done it gore mediocre plot corny corny to the max just terrible one-liners only three characters with any stand-out qualities or background story more like plothunters or why did i watch this? clearplay r i'm sure there must be something clever here...
8370,r takeshi kitano but amazing swordaction mediocre acting weird cross dressing sword fight blind samurai kitano remake japan blind swordsman blindness cgi blood cross dresser gangs of japan one swipe swordfights not corv lib millenial foreign comedies to see
8371,vin diesel david twohy vvin diesel divx1 christmas shallow plot
8372,funny adapted from:comic classic suitable for kids good animation
8373,nicole kidman christopher walken matthew broderick futuristmovies.com remake bibliothek watched 2006 below r movie to see
8375,politics documentary own less than 300 ratings at rogers video
8376,dani2006 dvd high school teen comedy nerds great use of music painful recommendz top pick sweet bikes vote for pedro comedy independent must-see jared hess overrated super boring for katie steak in the face gosh! jon heder napoleon dynamite it thought it was funny but it wasn't over-rated tina majorino off-beat comedy slow stupid comedy funnnnnnnnny horrible character driven independent film subtle ummarti2006 23-12-2007 camp geek idiot!
8377,altruism
8379,in netflix queue actors and acting setting:theatre topic:theatre theatre betamax
8382,death
8384,national film registry
8385,netwatch less than 300 ratings doris day romance classic
8387,imdb bottom 100 classic franchise
8392,robert altman
8393,autobiographical the beatles 70mm
8395,less than 300 ratings
8397,ireland hw drama
8398,noel coward 70mm
8401,adapted from:author author:arthur conan doyle private detective afi 100 (movie quotes)
8403,classical studies sword and sandal
8404,adapted from:book author:arthur conan doyle private detective sherlock holmes
8405,who cares dvds erlend's dvds ingmar bergman atmospheric crumbling marriages extramarital affairs gloomy grim hallucinatory life in the arts somber stylized tumey's dvds
8421,spanish farce
8422,less than 300 ratings ann sheridan betty field charles coburn erich wolfgang korngold robert cummings ronald reagan sam wood
8423,harold lloyd silent comedy less than 300 ratings
8424,divorce norma!
8426,robots anime anthology
8427,meatloaf cars chevy chase dystopia
8446,world war ii forrest tucker john wayne
8450,oscar (best cinematography) oscar (best supporting actress) betamax
8451,erlend's dvds teacher as protagonist
8454,chulpan khamatova moritz bleibtreu
8455,oscar (best documentary feature)
8456,oscar (best foreign language film)
8457,sundance award winner sundance grand jury prize sundance grand jury prize: dramatic sundance grand jury prize: dramatic 1989
8458,oscar (best actress)
8459,national film registry to see oscar (best actress) 19th century playlist atmospheric biting literate talky urbane old beautifully enigmatic
8460,less than 300 ratings
8461,betamax
8463,deafness oscar (best actress)
8464,"documentary american idiocy very interesting food mcdonalds educational propaganda pg-13 important must see about macdonalds want to drop the fast-food habit? own anti-corporation seen more than once 2.5 tumey's dvds (s)vcd fast food truths super-hero morgan spurlock usa social message fast food health obesity us culture killing with kindness movie to see moment of silence for that corporation prick who said ""we're part of the problem and solution"" and got fired my dvds"
8465,oscar (best supporting actor)
8477,narrated chris marker erlend's dvds airport argos films bechdel test:fail paris post-apocalyptic seen 2008 short time travel wikilens top pick overrated
8478,less than 300 ratings
8480,classical studies earnest poignant stylized sweeping less than 300 ratings
8481,less than 300 ratings
8482,old painting to see oscar (best cinematography) wishes afi 100 (thrills) scary movies to see on halloween adapted from:book
8483,motorcycle dvd-r
8484,japan masaki kobayashi tatsuya nakadai world war ii
8485,not available from netflix buddhism to see religion dbd
8486,less than 300 ratings
8487,less than 300 ratings
8488,adaptation courtesan
8491,who cares dvds burn victim car chase cars chase coverup domineering mother drive-in gangs gangsters headache hearing impairment heist husband-wife relationship infidelity library lip reading mother-son relationship national film registry oedipal oedipus complex police prison trains undercover cop tumey's dvds afi 100 (movie quotes)
8492,charles dickens christmas author:charles dickens adapted from:play xmas theme scrooge
8493,harry connick jr. world war ii (s)vcd history 70mm
8494,tivo poker tumey's dvds
8495,edward furlong
8496,looks interesting -- plot tumey's dvds
8499,nudity (topless - notable)
8501,vhs
8502,remake
8504,less than 300 ratings john turturro
8505,nudity (topless) 'is that what she calls it?' golden palm
8507,black and white classic dark strange touching circus freaks national film registry erlend's dvds filmaffinity top pick atmospheric circuses and carnivals cons and scams creepy disturbing eerie gruesome looking for love menacing tense treacherous spouses cult classic cult film hw horror not corv lib
8511,library national film registry charlie chaplin
8512,"parody mel brooks friday night movie ""skill is money"""
8516,scala al paradiso american patriotism/prejudice angelic intervention ghosts/afterlife setting:wwii tumey's dvds
8518,feminist
8519,imdb bottom 100
8520,less than 300 ratings so bad it's almost good
8521,oscar (best actor) scary movies to see on halloween subscription erlend's dvds adapted from:book alter ego killer-as-protagonist dvd-r dvd-ram
8522,less than 300 ratings oppl
8524,less than 300 ratings aviation
8525,disney
8526,jackie chan awful movie adapted from:book not funny
8527,clive owen jonathan rhys meyers
8528,obscure sports seen more than once blindfold funny 40 year old virgin and whatever other horribly overrated movies i've grouped this with. see zoolander cheerleading las vegas seen 2006 twentieth century-fox bechdel test:fail sport:dodgeball wasted potential ben stiller documentary below r comedy dumb funny as hell
